,source,published,title,abstract,type,scrapper,label,query_date,query_pattern
419,Talking Aged Care,"Tue, 07 Jun 2022 07:00:00 GMT",Recent data shows over 500 sexual assaults in aged care in three months - Talking Aged Care,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
420,The Weekly SOURCE,"Thu, 30 Jun 2022 07:00:00 GMT",The most common non-compliance notices given to aged care providers - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
421,Australian Industry Group,"Fri, 03 Jun 2022 07:00:00 GMT",Traineeships a boost for women and aged care - Australian Industry Group,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
422,The Weekly SOURCE,"Thu, 09 Jun 2022 07:00:00 GMT",SA Senator Anne Ruston appointed Shadow Minister for Health and Aged Care - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
423,Australian Government Department of Health,"Fri, 03 Jun 2022 07:00:00 GMT",Top 3 questions – Monkeypox - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
424,Sydney Morning Herald,"Thu, 23 Jun 2022 07:00:00 GMT",Butler promises priority legislation to mandate aged care nurses - Sydney Morning Herald,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
425,HelloCare,"Thu, 09 Jun 2022 07:00:00 GMT","Vic healthcare workers to get $3000 bonus, but aged care misses out again - HelloCare",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
426,Australian Government Department of Health,"Thu, 23 Jun 2022 07:00:00 GMT",Cancer screening packs distributed to general practices across Australia - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
427,Australian Government Department of Health,"Wed, 08 Jun 2022 07:00:00 GMT",Update on the upcoming Quarterly Financial Report (QFR) Webinar - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
428,Australian Ageing Agenda,"Tue, 07 Jun 2022 07:00:00 GMT",Aged care reform success: an updated plan - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
429,Australian Government Department of Health,"Tue, 28 Jun 2022 07:00:00 GMT",International Neonatal Screening Day | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
430,Australian Ageing Agenda,"Thu, 23 Jun 2022 07:00:00 GMT","Complaints, non-compliance up, quality report shows - Australian Ageing Agenda",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
431,Australian Government Department of Health,"Sun, 19 Jun 2022 07:00:00 GMT",G20 Health Ministers meeting | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
432,Australian Government Department of Health,"Thu, 30 Jun 2022 07:00:00 GMT",Review into COVID-19 vaccine and treatment purchases | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
433,Australian Government Department of Health,"Fri, 24 Jun 2022 07:00:00 GMT",Kids will be kids - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
434,Australian Government Department of Health,"Thu, 09 Jun 2022 07:00:00 GMT",ATAGI recommendations on first booster dose in adolescents aged 12-15 years - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
435,Australian Government Department of Health,"Wed, 29 Jun 2022 07:00:00 GMT",No time for complacency in battle with COVID-19 - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
436,Australian Government Department of Health,"Thu, 30 Jun 2022 07:00:00 GMT",COVID-19 response update for primary care – 30 June 2022 - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
437,Australian Government Department of Health,"Wed, 22 Jun 2022 07:00:00 GMT",Australia committed to supporting future pandemic preparedness and response - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
438,Australian Government Department of Health,"Fri, 03 Jun 2022 07:00:00 GMT",Be Brave. Make Change. - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
439,Australian Government Department of Health,"Wed, 15 Jun 2022 07:00:00 GMT","Interview with Greg Jennett, Today - ABC News - Afternoon Briefing 14 June 2022 - Australian Government Department of Health",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
440,HelloCare,"Thu, 02 Jun 2022 07:00:00 GMT",Residents “freezing” as heating turned off in aged care home - HelloCare,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
441,HelloCare,"Thu, 23 Jun 2022 07:00:00 GMT",Are home care workers covered by insurance? - HelloCare,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
442,Australian Government Department of Health,"Wed, 29 Jun 2022 07:00:00 GMT",Coronavirus (COVID-19) at a glance – 28 June 2022 - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
443,The Australian Financial Review,"Thu, 02 Jun 2022 07:00:00 GMT",Aged care: New minimum two-hour shifts for home care packages may not be so helpful - The Australian Financial Review,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
444,Australian Government Department of Health,"Tue, 07 Jun 2022 07:00:00 GMT",Free Infection Prevention Control Training - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
445,Australian Ageing Agenda,"Fri, 24 Jun 2022 07:00:00 GMT",Aged care boards still lack skill diversity - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
446,Australian Government Department of Health,"Tue, 14 Jun 2022 07:00:00 GMT",Government joins with Big Freeze 8 to tackle MND - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
447,HelloCare,"Thu, 23 Jun 2022 07:00:00 GMT",Aged care providers to submit quarterly financial reports from July 1 - HelloCare,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
448,Stockhead,"Wed, 08 Jun 2022 07:00:00 GMT",CRITERION: Investing in aged care – it never gets old - Stockhead,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
449,The Weekly SOURCE,"Thu, 02 Jun 2022 07:00:00 GMT",Health Services Union seeks “precedent-setting” case against Catering Industries paying aged care kitchen staff under different award - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
450,Australian Government Department of Health,"Thu, 23 Jun 2022 07:00:00 GMT",National Service Model: Head to Health assessment and referral phone service - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
451,Australian Ageing Agenda,"Tue, 14 Jun 2022 07:00:00 GMT",Aged care: 'a better future' - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
452,Australian Government Department of Health,"Tue, 28 Jun 2022 07:00:00 GMT",Infection prevention and control online learning launched for Victorian providers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
453,Australian Ageing Agenda,"Thu, 02 Jun 2022 07:00:00 GMT",CareTrack Aged study reaches next milestone - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
454,Australian Ageing Agenda,"Mon, 27 Jun 2022 07:00:00 GMT",Blue Care aged care precinct build begins soon - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
455,Australian Government Department of Health,"Wed, 15 Jun 2022 07:00:00 GMT",Memorandum of Understanding in the field of health cooperation - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
456,Glam Adelaide,"Mon, 20 Jun 2022 07:00:00 GMT",Aged care companions wanted in Winter volunteer call out • Glam Adelaide - Glam Adelaide,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
457,Premier of South Australia,"Thu, 30 Jun 2022 07:00:00 GMT",State & Federal Ministers meet to prioritise health care and help fix bed block - Premier of South Australia,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
458,Australian Government Department of Health,"Thu, 16 Jun 2022 07:00:00 GMT",World-first discovery promises new therapy for injured or wasted muscle - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
459,Australian Government Department of Health,"Thu, 30 Jun 2022 07:00:00 GMT",Notice under s19(2) of the Bonded Medical Program Rule – 30 June 2022 - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
460,Australian Government Department of Health,"Thu, 23 Jun 2022 07:00:00 GMT","Celebrating Olympic Day, 23 June - Australian Government Department of Health",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
461,HelloCare,"Fri, 10 Jun 2022 07:00:00 GMT",Former NSW Premier Mike Baird opens up about working shifts in aged care - HelloCare,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
462,Australian Government Department of Health,"Wed, 08 Jun 2022 07:00:00 GMT",National Rural and Remote Nursing Generalist Framework analysis from public consultation - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
463,Australian Government Department of Health,"Tue, 14 Jun 2022 07:00:00 GMT",AHPPC Statement on the Removal of Mask Mandates in Airports - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
464,Australian Government Department of Health,"Sat, 18 Jun 2022 07:00:00 GMT",Fraudulent pharmacist sentenced to six years' prison - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-06-30+after:2022-06-01"
