,rec_id,title_bigrams
13075,1968,five yearsabc
13076,1968,yearsabc news
13077,1969,interview david
13078,1969,david speers
13079,1969,speers abc
13080,1969,abc insiders
13081,1969,insiders covid-
13082,1969,covid- vaccine
13083,1969,vaccine rolloutaustralian
13084,1970,future st
13085,1970,st basils
13086,1970,basils home
13087,1970,home doubt
13088,1970,doubt commonwealth
13089,1970,commonwealth halts
13090,1970,halts fundingthe
13091,1970,fundingthe age
13092,1971,residents frontline
13093,1971,frontline workers
13094,1971,workers receive
13095,1971,receive australias
13096,1971,australias first
13097,1971,first covid
13098,1971,covid vaccinationsthe
13099,1971,vaccinationsthe guardian
13100,1972,southern cross
13101,1972,cross closes
13102,1972,closes harden
13103,1972,harden facilityaustralian
13104,1972,facilityaustralian ageing
13105,1972,ageing agenda
13106,1973,development capitalise
13107,1973,capitalise ageing
13108,1973,ageing population
13109,1973,population east
13110,1973,east coast
13111,1973,coast tasmaniaabc
13112,1973,tasmaniaabc news
13113,1974,first canberra
13114,1974,canberra facilities
13115,1974,facilities receive
13116,1974,receive covid-
13117,1974,covid- vaccinationthe
13118,1974,vaccinationthe canberra
13119,1974,canberra times
13120,1975,bankrupt chicken
13121,1975,chicken farmers
13122,1975,farmers banned
13123,1975,banned cruelty
13124,1975,cruelty running
13125,1975,running homesthe
13126,1975,homesthe age
13127,1976,residents given
13128,1976,given higher
13129,1976,higher dose
13130,1976,dose pfizer
13131,1976,pfizer covid-
13132,1976,covid- vaccine.
13133,1976,vaccine. whats
13134,1976,whats dangerabc
13135,1976,dangerabc news
13136,1977,smiling minds
13137,1977,minds boost
13138,1977,boost support
13139,1977,support rural
13140,1977,rural regional
13141,1977,regional schoolsaustralian
13142,1978,coronavirus covid-
13143,1978,covid- testing
13144,1978,testing framework
13145,1978,framework covid-
13146,1978,covid- australiaaustralian
13147,1979,anne connolly
13148,1979,connolly report
13149,1979,report returns
13150,1979,returns regis
13151,1979,regis nedlands
13152,1979,nedlands investigation
13153,1979,investigation tonight
13154,1979,tonight qa
13155,1979,qa discusses
13156,1979,discusses carethe
13157,1979,carethe weekly
13158,1979,weekly source
13159,1980,jobs boom
13160,1980,boom looms
13161,1980,looms workers
13162,1980,workers thereadelaide
13163,1980,thereadelaide advertiser
13164,1981,doorstop interview
13165,1981,interview covid-
13166,1981,covid- vaccine
13167,1981,vaccine rollout
13168,1981,rollout february
13169,1981,february australian
13170,1982,tga provisionally
13171,1982,provisionally approves
13172,1982,approves astrazeneca
13173,1982,astrazeneca covid-
13174,1982,covid- vaccine
13175,1982,vaccine use
13176,1982,use australiaaustralian
13177,1983,time gloves
13178,1983,gloves well
13179,1983,well truly
13180,1983,truly campaign
13181,1983,campaign starts
13182,1983,starts gain
13183,1983,gain tractionthe
13184,1983,tractionthe weekly
13185,1983,weekly source
13186,1984,set personal
13187,1984,personal goals
13188,1984,goals every
13189,1984,every day
13190,1984,day rather
13191,1984,rather yeartalking
13192,1985,coronavirus covid-
13193,1985,covid- feeling
13194,1985,feeling todayaustralian
13195,1986,movement gives
13196,1986,gives older
13197,1986,older australians
13198,1986,australians voice
13199,1986,voice reformsydney
13200,1986,reformsydney morning
13201,1986,morning herald
13202,1987,somersets yaraandoo
13203,1987,yaraandoo home
13204,1987,home slashes
13205,1987,slashes kitchen
13206,1987,kitchen staff
13207,1987,staff numbersthe
13208,1987,numbersthe advocate
13209,1988,revealed probe
13210,1988,probe launched
13211,1988,launched deadly
13212,1988,deadly geelong
13213,1988,geelong covid
13214,1988,covid outbreakgeelong
13215,1988,outbreakgeelong advertiser
13216,1989,covid- vaccine
13217,1989,vaccine update
13218,1989,update gps
13219,1989,gps february
13220,1989,february australian
13221,1990,initial towns
13222,1990,towns suburbs
13223,1990,suburbs hubs
13224,1990,hubs covid-
13225,1990,covid- vaccineaustralian
13226,1991,weak covid
13227,1991,covid positive
13228,1991,positive case
13229,1991,case discovered
13230,1991,discovered melbourne
13231,1991,melbourne home
13232,1991,home timely
13233,1991,timely reminder
13234,1991,reminder virus
13235,1991,virus risksthe
13236,1991,risksthe weekly
13237,1991,weekly source
13238,1992,catholic healthcare
13239,1992,healthcare opens
13240,1992,opens holy
13241,1992,holy spirit
13242,1992,spirit homeaustralian
13243,1992,homeaustralian ageing
13244,1992,ageing agenda
13245,1993,newsgpaustralia meet
13246,1993,meet human
13247,1993,human rights
13248,1993,rights people
13249,1993,people dementia.
13250,1993,dementia. needs
13251,1993,needs doneracgp
13252,1994,la trobe
13253,1994,trobe uni
13254,1994,uni train
13255,1994,train new
13256,1994,new funding
13257,1994,funding model
13258,1994,model assessorsaustralian
13259,1994,assessorsaustralian ageing
13260,1994,ageing agenda
13261,1995,covid- vaccine
13262,1995,vaccine rollout
13263,1995,rollout regional
13264,1995,regional rural
13265,1995,rural remote
13266,1995,remote australiansaustralian
13267,1996,provider info
13268,1996,info kit
13269,1996,kit supports
13270,1996,supports covid
13271,1996,covid vaccine
13272,1996,vaccine rolloutaustralian
13273,1996,rolloutaustralian ageing
13274,1996,ageing agenda
13275,1997,first pfizer
13276,1997,pfizer vaccine
13277,1997,vaccine doses
13278,1997,doses arrive
13279,1997,arrive australiaaustralian
13280,1998,provider ech
13281,1998,ech wants
13282,1998,wants people
13283,1998,people talk
13284,1998,talk death
13285,1998,death fulfilling
13286,1998,fulfilling dying
13287,1998,dying peoples
13288,1998,peoples last
13289,1998,last wishesthe
13290,1998,wishesthe weekly
13291,1998,weekly source
13292,1999,brightwater kept
13293,1999,kept doors
13294,1999,doors open
13295,1999,open loved
13296,1999,loved ones
13297,1999,ones covid-
13298,1999,covid- pandemic
13299,1999,pandemic zipline
13300,1999,zipline visitor
13301,1999,visitor appinside
13302,1999,appinside ageing
13303,2000,covid- vaccine
13304,2000,vaccine doses
13305,2000,doses thrown
13306,2000,thrown melbourne
13307,2000,melbourne home
13308,2000,home bungled
13309,2000,bungled cool
13310,2000,cool storageabc
13311,2000,storageabc news
13312,2001,brightwater turns
13313,2001,turns sod
13314,2001,sod multi-use
13315,2001,multi-use campus
13316,2001,campus -bed
13317,2001,-bed facility
13318,2001,facility inglewood
13319,2001,inglewood wathe
13320,2001,wathe weekly
13321,2001,weekly source
13322,2002,worker accused
13323,2002,accused defrauding
13324,2002,defrauding k
13325,2002,k sydney
13326,2002,sydney facilitythe
13327,2002,facilitythe weekly
13328,2002,weekly source
13329,2003,australian unity
13330,2003,unity teams
13331,2003,teams ord
13332,2003,ord minnett
13333,2003,minnett assisted
13334,2003,assisted living
13335,2003,living developmentthe
13336,2003,developmentthe weekly
13337,2003,weekly source
13338,2004,australian unity
13339,2004,unity partners
13340,2004,partners ord
13341,2004,ord minnett
13342,2004,minnett projectthe
13343,2004,projectthe australian
13344,2004,australian financial
13345,2004,financial review
13346,2005,arcare officially
13347,2005,officially opens
13348,2005,opens two
13349,2005,two facilitiesaustralian
13350,2005,facilitiesaustralian ageing
13351,2005,ageing agenda
13352,2006,ceo paul
13353,2006,paul sadler
13354,2006,sadler leave
13355,2006,leave presbyterian
13356,2006,presbyterian yearsthe
13357,2006,yearsthe weekly
13358,2006,weekly source
13359,2007,newsgpurgent calls
13360,2007,calls clarity
13361,2007,clarity responsibility
13362,2007,responsibility covid
13363,2007,covid vaccine
13364,2007,vaccine aftercare
13365,2007,aftercare careracgp
13366,2008,shepparton villages
13367,2008,villages opens
13368,2008,opens million
13369,2008,million mooroopna
13370,2008,mooroopna redevelopmentthe
13371,2008,redevelopmentthe weekly
13372,2008,weekly source
13373,2009,qld coroner
13374,2009,coroner investigating
13375,2009,investigating death
13376,2009,death japaras
13377,2009,japaras noosa
13378,2009,noosa home
13379,2009,home alleged
13380,2009,alleged assaultthe
13381,2009,assaultthe weekly
13382,2009,weekly source
13383,2010,australian protection
13384,2010,protection principal
13385,2010,principal committee
13386,2010,committee ahppc
13387,2010,ahppc statement
13388,2010,statement covid-
13389,2010,covid- influenza
13390,2010,influenza vaccination
13391,2010,vaccination requirements
13392,2010,requirements workersaustralian
13393,2011,principles goal
13394,2011,goal settingaustralian
13395,2012,surprise audit
13396,2012,audit exposes
13397,2012,exposes bellarine
13398,2012,bellarine facilitys
13399,2012,facilitys failingsgeelong
13400,2012,failingsgeelong advertiser
13401,2013,lowest occupancy
13402,2013,occupancy rates
13403,2013,rates decadeinside
13404,2013,decadeinside ageing
13405,2014,million mcgrath
13406,2014,mcgrath breast
13407,2014,breast nurses
13408,2014,nurses portfolio
13409,2014,portfolio ministersaustralian
13410,2015,homes running
13411,2015,running loss
13412,2015,loss stewartbrown
13413,2015,stewartbrown warns
13414,2015,warns residential
13415,2015,residential providers
13416,2015,providers risk
13417,2015,risk closure
13418,2015,closure without
13419,2015,without reformthe
13420,2015,reformthe weekly
13421,2015,weekly source
13422,2016,hospital home
13423,2016,home program
13424,2016,program trialling
13425,2016,trialling satalking
13426,2017,senior australian
13427,2017,australian year
13428,2017,year portfolio
13429,2017,portfolio ministersaustralian
13430,2018,national regulator
13431,2018,regulator imposes
13432,2018,imposes sanctions
13433,2018,sanctions regis
13434,2018,regis nedlands
13435,2018,nedlands immediate
13436,2018,immediate severe
13437,2018,severe risk
13438,2018,risk residentsabc
13439,2018,residentsabc news
13440,2019,breastscreen australia
13441,2019,australia programaustralian
13442,2020,mobilising australias
13443,2020,australias covid-
13444,2020,covid- vaccine
13445,2020,vaccine workforce
13446,2020,workforce portfolio
13447,2020,portfolio ministersaustralian
13448,2021,calls tenders
13449,2021,tenders train
13450,2021,train nurse
13451,2021,nurse specialistsinside
13452,2021,specialistsinside ageing
13453,2022,special workforce
13454,2022,workforce roll
13455,2022,roll covid
13456,2022,covid vaccine
13457,2022,vaccine homes
13458,2022,homes australian
13459,2022,australian ageing
13460,2022,ageing agendaaustralian
13461,2022,agendaaustralian ageing
13462,2022,ageing agenda
13463,2023,north shore
13464,2023,shore homes
13465,2023,homes shocking
13466,2023,shocking record
13467,2023,record laid
13468,2023,laid baredaily
13469,2023,baredaily telegraph
13470,2024,additional support
13471,2024,support senior
13472,2024,senior australians
13473,2024,australians live
13474,2024,live independentlyaustralian
13475,2025,iconic ais
13476,2025,ais celebrates
13477,2025,celebrates years
13478,2025,years progressing
13479,2025,progressing sport
13480,2025,sport portfolio
13481,2025,portfolio ministersaustralian
13482,2026,guild breaking
13483,2026,breaking upaustralian
13484,2026,upaustralian ageing
13485,2026,ageing agenda
13486,2027,acn launches
13487,2027,launches aged-care
13488,2027,aged-care cpd
13489,2027,cpd series
13490,2027,series upskill
13491,2027,upskill nursesaustralian
13492,2027,nursesaustralian hospital
13493,2027,hospital healthcare
13494,2027,healthcare bulletin
13495,2028,australias covid-
13496,2028,covid- vaccine
13497,2028,vaccine information
13498,2028,information campaign
13499,2028,campaign begins
13500,2028,begins portfolio
13501,2028,portfolio ministersaustralian
13502,2029,immediate severe
13503,2029,severe risk
13504,2029,risk queenslands
13505,2029,queenslands horror
13506,2029,horror nursing
13507,2029,nursing homescourier
13508,2029,homescourier mail
13509,2030,relatives shocked
13510,2030,shocked abuse
13511,2030,abuse allegations
13512,2030,allegations regis
13513,2030,regis facility
13514,2030,facility perth
13515,2030,perth suburb
13516,2030,suburb nedlandsabc
13517,2030,nedlandsabc news
13518,2031,canossian sisters
13519,2031,sisters transfer
13520,2031,transfer works
13521,2031,works ozcarecatholic
13522,2031,ozcarecatholic leader
13523,2032,visitor bans
13524,2032,bans hurt
13525,2032,hurt residents
13526,2032,residents wellbeing
13527,2032,wellbeing studyaustralian
13528,2032,studyaustralian ageing
13529,2032,ageing agenda
13530,2033,gps key
13531,2033,key role
13532,2033,role covid-
13533,2033,covid- vaccination
13534,2033,vaccination rollout
13535,2033,rollout portfolio
13536,2033,portfolio ministersaustralian
13537,2034,four residents
13538,2034,residents likely
13539,2034,likely experience
13540,2034,experience neglect
13541,2034,neglect emotional
13542,2034,emotional physical
13543,2034,physical abuseaustralian
13544,2034,abuseaustralian ageing
13545,2034,ageing agenda
13546,2035,supporting world
13547,2035,world transplant
13548,2035,transplant games
13549,2035,games perth
13550,2035,perth portfolio
13551,2035,portfolio ministersaustralian
13552,2036,wa police
13553,2036,police find
13554,2036,find evidence
13555,2036,evidence criminality
13556,2036,criminality regis
13557,2036,regis nedlands
13558,2036,nedlands home
13559,2036,home perthabc
13560,2036,perthabc news
13561,2037,mogul pleaded
13562,2037,pleaded guilty
13563,2037,guilty deception
13564,2037,deception chargesthe
13565,2037,chargesthe age
13566,2038,southern cross
13567,2038,cross nsw
13568,2038,nsw act
